-2.620834,-0.519060,-2.473713,111.227938,-331.951396,317.520474,
-2.708615,-0.418518,-2.414003,114.687198,-358.734326,360.941072,
-2.979087,-0.752766,-2.269592,206.928588,-355.445190,317.091649,
-2.737622,-0.820904,-2.643616,251.961734,-342.568447,275.574018,
-2.929677,-0.890629,-2.400078,232.943947,-315.671926,284.508215,
-2.249330,-0.648320,-2.706183,112.895679,-293.684092,223.111469,
-2.245199,-0.167036,-2.480088,-22.717988,-347.314127,269.794517,
-2.375487,-0.308021,-2.431013,12.668070,-355.663937,277.024779,
-2.507906,-0.418945,-2.192324,-13.224679,-365.379363,301.713611,
